comment,nickname,rank,tilte 
"第一段：逛淘宝找机票代订的时候认识了小东,他是个很热心的人,帮了我很多",瞎得瑟,12,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
这个海底漫步鸽了,xglfwt,22,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
比如峰哥,MervYn1976,21,到底有没有ti冠军翻不了的盘
比如峰哥,hercMoray,22,到底有没有ti冠军翻不了的盘
这么不传神的表达，这么不走心的剧情，楼主萨特无疑了,ayzzz,22,本狗头的辛酸相亲事
长身体的时候天天拿着午饭钱去网吧，现在身高不过167,好人不好当,20,本狗头的辛酸相亲事
这又是什么节奏，还是黑话？,懒驴couple1号,22,陈智豪在路上碰见徐志雷了
dadiaoluoli 发表于 2018-3-5 22:35运营不是撸狗解说讲的最多吗运营肯定是SC这种游戏出来的啊 双方打着打着就开始无聊的镜像运营了 解说也说不来了什么 然后LOL发现自己也是这样的 打着打着俩边就开始补刀刷野了 但DOTA2真的好蠢这个词 ,犯贱猫,15,为什么运营这个说法很蠢
你让卵子是憋憋，ori是霉皇试试,xixihahazuodasi,21,阳痿和土农名，为什么微博没被杀全家呢？
赖皮赖皮,懒驴couple1号,22,醉了 有个研究生师弟
来了来了,薛定谔害死猫,21,本狗头人昨天刚收到研究生offer
看不起dendi？ ,似是故人來,20,Notail算不算do圈第一癞皮狗
谁给我科普一下啊？,escapemaster,24,就是想把你据为己有
zymj23 发表于 2016-5-13 22:37啊哟雪崩 不能挂着美工部划水嘞Tom不是不可以私信我一波练字贴，美工部等着我,Hustxzh,22,论坛各部门准入条件和管理办法
又是我最喜欢的汤姆猫变态投票,灵魂小粥手,13,水友们有走过旱道吗？
看过温碧霞的无圣光，叫惊变还是啥，真的很不错，乃至好大,Miss丶夜猫,15,52岁温碧霞51岁的周慧敏你们透不透
黄：emmm，这样，你先去练练解说，看看大狗到时候要不要你,扭曲的温拿粉,15,老陈深夜找黄翔哭诉半小时，竟是想到办法了？！
我他妈又不是傻逼～,喧哗上等,23,如果婚后发现老婆是les 你会离婚吗
又到我第十喜欢的变态汤姆猫投票环节,一言不合,24,如果你的老婆不孕不育，你会选择离婚吗？
那个人“火线复出,MISSISSOBAD,24,Maybe终究是能打出来的，CTY则不一定
来了来了,xslytt88,12,我要表白CN Dota，我要上头条！！！
没有东百？,morriswu,22,哪里的dota玩家群体最蠢啊
老师累了，有请四个助教上课,小云朵,15,上课！全体起立！
可以可以，有那么点意思,shadow1024,23,头痛，当妮知道妮老婆发生“窝老公呢”时，会怎么办？
rotk好歹能接受采访，战神七能干嘛，介绍全世界最好的女孩么？,只诺加奈,14,其实这两个教练真是干的不错！1
德张什么德*还不知道吗，ti7也就遇到了卡卡，换别的能让他夺冠？,秋水之巅,15,完了完了，全特么完了。
凡事不要问得那么细，自己想象,3141592653,23,给大家透露一个峰哥和二珂的事吧，真假自己判断。
我就觉得ssq在楼上。。。。,CshZyy,15,real雕每次说楼上请
那熊猫哪来的那么多比赛,超级一大坨,24,关于比赛版权斗鱼官方好像出来洗了
其实eg就是ti4被20分钟推死的,vhshhzhy,15,连EG都打推进了
hello 老陈 杜一党,17764581825,11,简单粗暴，谁阴阳怪气独一档
 虔**诚的基督信徒反对婚前*行为。猴子见笑,青春∮狂徒,20,说起封建迷信，以前追过个女基督徒
人之初 *本鸽,batgrzl,25,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
如果没有的话为什么还有那么多鳖黑呢,langrensoso,20,到底有没有ti冠军翻不了的盘
哭了哭了,yxedward,23,本狗头的辛酸相亲事
这又是什么节奏，还是黑话？,TILIKUM,14,陈智豪在路上碰见徐志雷了
赛老师教学用语，一般解说不配说,喧哗上等,23,为什么运营这个说法很蠢
 要不这2傻逼，真的~,justinzj,22,阳痿和土农名，为什么微博没被杀全家呢？
来了来了，黑幕我好不好,3141592653,23,本狗头人昨天刚收到研究生offer
本主题由 傲断苍穹 于 20 分钟前 限时高亮,shenmidemi,23,就是想把你据为己有
建议取消绝对领域 SG的绝对领域已经成笑话了,不灭之影,22,论坛各部门准入条件和管理办法
又是我最喜欢的汤姆猫变态投票,SwEet丹,20,水友们有走过旱道吗？
#在这里快速回复# 我可以透30岁的吗,逆神路西法,26,52岁温碧霞51岁的周慧敏你们透不透
有没有录像啊，或者哭诉时间，去找录像看一哈,kkkkyou,14,老陈深夜找黄翔哭诉半小时，竟是想到办法了？！
我他妈又不是傻逼,小徐快跑,14,如果婚后发现老婆是les 你会离婚吗
谁离谁傻逼,slq175,21,如果婚后发现老婆是les 你会离婚吗
是她结婚前玩太多了，最过分的一次，7个人加一条狗，但是我不怪她,小恐龙怕几眼,23,如果你的老婆不孕不育，你会选择离婚吗？
朴素英文名 发表于 2015-2-10 12:57maybe对线弱？能别逗么和yao日天比挺强，别说和苏美尔RTZ CTY比了，和国内的xinq air比都算弱的,sinamop169,14,Maybe终究是能打出来的，CTY则不一定
这也可以？,hanbinyu12,12,我要表白CN Dota，我要上头条！！！
想让可能偷偷上sg暗中观察的选手们看到你支持的文字吗？,Jsc,23,我要表白CN Dota，我要上头条！！！
没有NB微博下面的我投NM,dogfe416,20,哪里的dota玩家群体最蠢啊
你旷课了,InfrareRadiance,14,上课！全体起立！
可以可以，有那么点意思,hercMoray,22,头痛，当妮知道妮老婆发生“窝老公呢”时，会怎么办？
只诺加奈 发表于 2018-3-7 16:51rotk好歹能接受采访，战神七能干嘛，介绍全世界最好的女孩么？给队员分享最好的女孩呀，猴子尖啸,asdasa11,15,其实这两个教练真是干的不错！1
还有EG，也是要崩了就有输血队来帮忙,Gin桑,21,完了完了，全特么完了。
这张图是拍*体再画衣服吗,无敌_寂寞,14,给大家透露一个峰哥和二珂的事吧，真假自己判断。
我就觉得ssq在楼上。。。。,hercMoray,22,real雕每次说楼上请
这事情没得洗吧，就是骗小僵尸消费的，别人斗鱼也就随口一说，枫哥也是转述一下，都没当回事，只有小僵尸当真了。据说斗鱼就是问了下价，就没打算买，真是诚心买版权肯定会追加预算。,r神我是你的otk,21,关于比赛版权斗鱼官方好像出来洗了
ti4两个最会推和防推的都不行了,怼怼怼怼,23,连EG都打推进了
ti4两个最会推和防推的都不行了,hercMoray,22,连EG都打推进了
罗王那种精分弱智水军也能跟机智幽默的神仆比了？,小核桃,22,简单粗暴，谁阴阳怪气独一档
穿着修女服做 是不是也挺刺激的？,kaikai304,20,说起封建迷信，以前追过个女基督徒
绿都已经绿过了，没有如果,七分鱼,26,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
随手一鸽 爱鸽人士,zzwdms,22,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
dk是ti4冠军,zhhzh0123,21,到底有没有ti冠军翻不了的盘
这个楼主是个萨特,drodo,15,本狗头的辛酸相亲事
这又是什么节奏，还是黑话？,quicksilverx,12,陈智豪在路上碰见徐志雷了
赛老师教学用语，一般解说不配说,再见南音,21,为什么运营这个说法很蠢
你让卵子是憋憋，ori是霉皇试试~,aaa7220568,15,阳痿和土农名，为什么微博没被杀全家呢？
来了来了,idbdbdb,14,本狗头人昨天刚收到研究生offer
中华老字号 888金币都不给,胡汉平是狗,15,论坛各部门准入条件和管理办法
我第99喜欢的脏姆猫的投票,n十六夜咲夜,24,水友们有走过旱道吗？
我透我透,荡漾,24,52岁温碧霞51岁的周慧敏你们透不透
我给你最后一次机会：峰哥Ti,Nameless~,21,老陈深夜找黄翔哭诉半小时，竟是想到办法了？！
两个8分小jiejie给你透，你得有多傻才会离婚？ ,鱼与光年,21,如果婚后发现老婆是les 你会离婚吗
是她结婚前玩太多了，最过分的一次，7个人加一条狗，但是我不怪她,langrensoso,20,如果你的老婆不孕不育，你会选择离婚吗？
只要放下“面子”这个概念，都能打粗来,胸器迷人,24,Maybe终究是能打出来的，CTY则不一定
来了来了 ,今天我会幸福,20,我要表白CN Dota，我要上头条！！！
你旷课了,下一个天黑,24,上课！全体起立！
来了来了,面贩卢云,22,头痛，当妮知道妮老婆发生“窝老公呢”时，会怎么办？
全世界最好的教练来自VG,pota,21,其实这两个教练真是干的不错！1
要是能像ti7一样能一路遇到mp，9pasha，lil这种影帝型选手，那就是人家命好，你再强也没用,dangou00,14,完了完了，全特么完了。
lei le lei le  不是黄翔的梗？ 怎么又变成峰哥了？   风格牛逼,gokuaj,14,给大家透露一个峰哥和二珂的事吧，真假自己判断。
我就觉得ssq在楼上。。。。,驻马店指挥官,14,real雕每次说楼上请
据说斗鱼就是问了下价，就没打算买，真是诚心买版权肯定会追加预算。,sysssss,23,关于比赛版权斗鱼官方好像出来洗了
        2.  罗王,MervYn1976,21,简单粗暴，谁阴阳怪气独一档
猴子尖啸,TILIKUM,14,说起封建迷信，以前追过个女基督徒
毕竟鸽子王,熊吉哦,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
这个海底漫步鸽了,舜天是狗,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
奇迹鳖拿了Ti大概不被黑？,aqdevf,14,到底有没有ti冠军翻不了的盘
感觉你在调戏狗头人,金不焕,21,本狗头的辛酸相亲事
这又是什么节奏，还是黑话？,hzpp0601,22,陈智豪在路上碰见徐志雷了
道理是这么个道理，带线就是带线，鳖就是鳖。,田多宇光,14,为什么运营这个说法很蠢
三个月发一篇，累死,tingyuqiqi,22,论坛各部门准入条件和管理办法
透是关乎权利，而撸只关乎*,rva,15,52岁温碧霞51岁的周慧敏你们透不透
讲道理老陈这个B以前我觉得有情有义，现在看着真心戏精啊,Nameless~,21,老陈深夜找黄翔哭诉半小时，竟是想到办法了？！
我他妈又不是傻逼～,赤月之狐,12,如果婚后发现老婆是les 你会离婚吗
可以天天中出啊,Qwertyztt,20,如果你的老婆不孕不育，你会选择离婚吗？
"sinamop169 发表于 2015-2-10 16:25和yao日天比挺强，别说和苏美尔RTZ CTY比了，和国内的xinq air比都算弱的你瞎？maybe对线虽然不像cty这么出众，但是和430他们差不多，比air,xinq差？笑不动了",西瓜因,21,Maybe终究是能打出来的，CTY则不一定
来了来了,woshibyg,15,我要表白CN Dota，我要上头条！！！
老师累了，有请四个助教上课,孙5空,23,上课！全体起立！
有汤姆猫几分神韵,张大夫,20,头痛，当妮知道妮老婆发生“窝老公呢”时，会怎么办？
全世界最好的教练来自VG,hercMoray,22,其实这两个教练真是干的不错！1
以后是用QQ登陆  现在要重新绑定 但以前账户密码忘记了 又没办法找回怎么办,梦境虚无,10,超玩通行证升级改版公告！
muted,大酒神非常帅,4,意见区请严肃
566：吃饭了没？,strongmonkey,15,ROTK如何评价YYF这个人？
来了来了,岂因祸福避趋之,22,3月07日赛事预告：16点Liquid对阵VG
last_one 发表于 2018-3-7 16:12我老板在旁边我都是说睡就睡....real，狗头人要领工资啊,polo3584,20,失眠好难受啊
我感觉你事有点多啊,戏忘天,15,水友们 我被绿了吗？
说的跟上个比赛液体夺了冠一样,一言不合,24,完了完了，全特么完了。
这张图是拍*体再画衣服吗,争似黄昏闲弄影,15,给大家透露一个峰哥和二珂的事吧，真假自己判断。
SSQ，起来了，要接客啦！,゛¨вēst.,20,real雕每次说楼上请
哇，先收藏再港。,iian,22,求推荐带剧情的小黄文
喝汤阿，ESLone也是完美的版权吗？不是火猫自己谈下来的。国内有有几个比赛阿。除了火猫自己的和imba的比赛。就只有完美世界的2个比赛了。,脚滑的徐志雷,21,关于比赛版权斗鱼官方好像出来洗了
丢不丢人,rtzz,22,万一 我说万一 vgj8强碰nb 输了
罗王那种精分弱智水军也能跟机智幽默的神仆比了？,MervYn1976,21,简单粗暴，谁阴阳怪气独一档
 罗王那种精分弱智水军也能跟机智幽默的神仆比了？,n十六夜咲夜,24,简单粗暴，谁阴阳怪气独一档
试过拼车拼到3个学法lun功的，麻痹，每一秒都是煎熬,gioloe·sean,20,说起封建迷信，以前追过个女基督徒
"第一段：逛淘宝找机票代订的时候认识了小东,他是个很热心的人,帮了我很多",御lin军,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
人之初 *本鸽,aaron5215,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
中国选手的话，拿了一个ti后，之前的所有黑点可以不算，不过拿了ti后新的黑点还是要黑的（比如鳄鱼mu、无耻的队友）外国的话，也有些选手拿了ti也没在sg翻盘，比如奇迹憋,kongzhou,21,到底有没有ti冠军翻不了的盘
