comment,nickname,rank,tilte
 紧握社会主义铁拳 下一个砸的就是你,千坟冢,20,失落，但是宝宝坚强并不说
歌唱家，哈哈哈哈哈，qiang毙名单已经放不下了,咔咔呀呀,20,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
炮决名单+1,yyks,15,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
大胆。。,胡隆平,21,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
我他妈又不是傻逼～,少女的黑丝,15,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼～,drodo,15,如果婚后发现老婆是les 你会离婚吗
 那么哪里才能娶的到呢,xf920101,24,如果婚后发现老婆是les 你会离婚吗
版主权限，正是版主权利的体现，发个小红花,yyks,15,窝觉得，sg有针对傻狗的版规，却没有对版主的版规，不公平
版主权限，正是版主权力的体现，发个小红花,Gwyn,21,窝觉得，sg有针对傻狗的版规，却没有对版主的版规，不公平
版主权限，正是版主权利的体现，发个小红花,MervYn1976,21,窝觉得，sg有针对傻狗的版规，却没有对版主的版规，不公平
就算我是吓唬人又如何,再见南音,21,就算我是吓唬人又如何
..................妮过分了,唯一八粉,20,就算我是吓唬人又如何
不用建议，直接蒸发,扭曲的温拿粉,14,就算我是吓唬人又如何
电竞圣人下面8：好人不一定有好报，坏人一定有坏报,eurus,14,斗鱼这是在打压窝大枫皇？
这是真的，这不是梦,少林寺俗家,22,斗鱼这是在打压窝大枫皇？
这是真的，这不是梦,扭曲的温拿粉,14,斗鱼这是在打压窝大枫皇？
道理是这么个道理，带线就是带线，鳖就是鳖。,逆神路西法,26,为什么运营这个说法很蠢
民科都是脑残，猴子见效,whyn,15,这人能拿几个诺贝尔啊
能写这么多 我就觉得已经不容易了 至于对错 我这种人 只能随着大流了   万一几百年后有一天   世界范围内 承认确实如此人所说的一样  那我也没办法,别开枪！是我！,20,这人能拿几个诺贝尔啊
列单rotk，这个列单名字叫皮鞋，其实他是rotk。,iPugna,24,有一说一，这个VGJ有点像11年的老dk啊
 伐木伐木,扭曲的温拿粉,14,有一说一，这个VGJ有点像11年的老dk啊
这个列单名字叫皮鞋，其实他是rotk,eeewer,12,有一说一，这个VGJ有点像11年的老dk啊
半仙真的忍心不救吗，水友们,lbvslb,11,566收到组队邀请：我和半仙掉水里，你救谁？
 峰哥嘴里有jj吊味,Nemo_zcy,22,566收到组队邀请：我和半仙掉水里，你救谁？
半仙含住峰哥的瘠薄 喊道：倚天 你要是救他 我就咬断他的瘠薄 让你守活寡,荡漾,24,566收到组队邀请：我和半仙掉水里，你救谁？
 你不爱神，但神爱世人,坂上智代,13,pis到底能不能称得上p神
你不爱神，但神爱世人,尘封你的笑,23,pis到底能不能称得上p神
你不爱神，但神爱世人,余半闲,12,pis到底能不能称得上p神
花臂小且且破费，其他的就算了,eurus,14,8分纹身抽烟女 和 4分乖乖女 你选哪个
纹身依旧是全世界最好的女孩,五蚜居士,24,8分纹身抽烟女 和 4分乖乖女 你选哪个
花臂小且且破费，其他的就算了,John_Farrell,12,8分纹身抽烟女 和 4分乖乖女 你选哪个
最近总是被女生套路 到底几号约妹子才是最安全的？,小纯情水,23,女生一般几号来大姨妈
哭了哭了,Penomenon,23,熊弟们介意女朋友不是处女吗？
你吃饭了没，从很多人嘴里说出来很一般。但是从yyf嘴里说出来很特别https://www.bilibili.com/video/av20397185/我帮ROTK实例化一下吧场景一黄翔：老逼峰给老子买个眼！峰哥：你吃饭了没？黄翔：峰，峰哥牛逼。我已经买了。场景二峰哥：宝哥，你吃饭了没？宝哥：嘿嘿没想到吧，我已经吃完了，斯内克对付你自有妙计。场景三峰哥：你吃饭了没real鲷：胖头鱼你把饭都吃了，让我们兄弟吃什么。场景四峰哥：566你吃饭了没？566：吃饭了没？场景五峰哥：谢斌你吃饭了没奶子D：峰哥，我快没饭吃了，bbuh,xgxgx,15,ROTK如何评价YYF这个人？
跟傻狗们说一下排序 ， 第二张是第一次聊天,藤原拓海,14,傻狗们，跟女孩聊天真的难吗?
stga         ,hust_kill,23,傻狗们，跟女孩聊天真的难吗?
跟傻狗们说一下排序 ， 第二张是第一次聊天,姜妍二胖,23,傻狗们，跟女孩聊天真的难吗?
作为一个结了婚的老男人怎么不现身说法一下,tudoupi,23,透过之后还会撸吗？
透是关乎权利，而撸只关乎*,rva,15,透过之后还会撸吗？
  妹手软选项,HMNNM,22,透过之后还会撸吗？
傻狗女神，多图慎点 ,天津裴勇俊,13,傻狗女神，多图慎点
猪妖这种恶心的货也有人要，,drodo,15,傻狗女神，多图慎点
大拇指小司令 发表于 2018-3-6 11:46猪妖这种恶心的货也有人要，我真是服了傻狗了不应该啊,就爱xixi,14,傻狗女神，多图慎点
你的你的,月不月,23,喜欢打魅惑魔女(小鹿)的水友进来一下？
你的你的,hxkusher,22,喜欢打魅惑魔女(小鹿)的水友进来一下？
问题来了 屌放哪,sgerandsber,23,喜欢打魅惑魔女(小鹿)的水友进来一下？
不透，赛车手是不需要女人的,9191111,21,【头文字D前十请进】 你是池谷的话，你透不透真子？
就让我拓海来说说吧，池谷太屌丝了啊,@0214,24,【头文字D前十请进】 你是池谷的话，你透不透真子？
不知道能不能买一个麻痹戒指,信熊哥烤乳鸽,14,古天乐在内陆建了这些学校，是不是等于买了一大片地？
这种真正做实事 好事的 就别TM瞎JB黑了。,^风景,21,古天乐在内陆建了这些学校，是不是等于买了一大片地？
还是峰哥找人代练老婆更恶劣,潮汐哥哥,22,566代练和奶子D开挂哪个*质更恶劣？
566代练不找风哥最恶劣,三万希婆一秒躺,21,566代练和奶子D开挂哪个*质更恶劣？
那么飞机杯和真人的体验哪个更好点呢,友人A_,20,说到飞机杯，窝声音就很大了
那么飞机杯和真人的体验哪个更好点呢,扭曲的温拿粉,14,说到飞机杯，窝声音就很大了
老哥有没有50到100之间的推荐个，本狗头目前还在用活鲤鱼,thbdy,13,说到飞机杯，窝声音就很大了
哭了哭了还有200块,yourdady,15,直播了一个月了，看看我的成果
哭了哭了还有200块,momodans,24,直播了一个月了，看看我的成果
给我力量，让我可以熬翔,sda5827031,21,你曾粉过下面哪些歌手
许嵩的歌我以前经常听好吧 其他就不太熟了，薛之谦当然是故事比歌更精彩咯,saltAugust,21,你曾粉过下面哪些歌手
许嵩张杰薛之谦，也不能说粉吧，就是喜欢听他们的歌,一言不合,24,你曾粉过下面哪些歌手
hello 老陈 杜一党,wt931119,21,简单粗暴，谁阴阳怪气独一档
罗王那种精分弱智水军也能跟机智幽默的神仆比了？ ,乌合之众-88,14,简单粗暴，谁阴阳怪气独一档
罗王拿头跟神仆比？,Starssr,12,简单粗暴，谁阴阳怪气独一档
这是不是伸手介绍人呀？,白马翰如,20,失落，但是宝宝坚强并不说
加急，楼上都加急,一言不合,24,失落，但是宝宝坚强并不说
xi大大这不是在向双方介绍吗？,bingo12,13,失落，但是宝宝坚强并不说
多的有点过分了,可达鸭007,22,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
多的有点过分了,可达鸭007,22,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
突然想到雨宫琴音与大槻响的一部片，大槻响把雨宫琴音老公绿了。真的难受！,奇爱博士xp,12,如果婚后发现老婆是les 你会离婚吗
实名提举芳哥当鹳狸猿,一言不合,24,窝觉得，sg有针对傻狗的版规，却没有对版主的版规，不公平
你想当也可以当啊,wpd19961107,21,窝觉得，sg有针对傻狗的版规，却没有对版主的版规，不公平
建议永丰       ,带盾带奶百分百,20,就算我是吓唬人又如何
引起大量水友不适,洛弗卡雷,22,就算我是吓唬人又如何
这是真的，这不是梦,逆神路西法,26,斗鱼这是在打压窝大枫皇？
这是真的，这不是梦,尘封你的笑,23,斗鱼这是在打压窝大枫皇？
民科这么牛逼吗,sspace,22,这人能拿几个诺贝尔啊
第十四章第二节好想看一下喏,扭曲的温拿粉,14,这人能拿几个诺贝尔啊
为什么下面感谢了一堆木板厂？,幽幽梦,15,这人能拿几个诺贝尔啊
老NMB，核核boom炸,牛掰阿兰,15,有一说一，这个VGJ有点像11年的老dk啊
周雄nmb，叫宝皇,mysteryqueen,12,有一说一，这个VGJ有点像11年的老dk啊
假吸脂好狠啊,神秘的瓜,25,566收到组队邀请：我和半仙掉水里，你救谁？
峰哥嘴里有jj吊味,NISIOISIN,22,566收到组队邀请：我和半仙掉水里，你救谁？
半仙含住峰哥的瘠薄 喊道：倚天 你要是救他 我就咬断他的瘠薄 让你守活寡,akalm,20,566收到组队邀请：我和半仙掉水里，你救谁？
pis一片微博就能震慑老陈，称呼为P神过分吗,天津裴勇俊,13,pis到底能不能称得上p神
纹身依旧是全世界最好的女孩,NB_死神镰刀,22,8分纹身抽烟女 和 4分乖乖女 你选哪个
抽烟的都给我guna,孙5空,23,8分纹身抽烟女 和 4分乖乖女 你选哪个
2月30号，3月32号，4月31号,Frogzemin,15,女生一般几号来大姨妈
这种东西不是因人而异吗,tudoupi,23,女生一般几号来大姨妈
我一般走旱道,GosuGarry,14,女生一般几号来大姨妈
窝没得选,Summoning,23,熊弟们介意女朋友不是处女吗？
窝第33喜欢的汤姆猫变态投票又来惹,大核姜山,21,熊弟们介意女朋友不是处女吗？
有什么影响,batgrzl,25,熊弟们介意女朋友不是处女吗？
您已经投过票，谢谢您的参与,Acesturntoban,15,ROTK如何评价YYF这个人？
566：吃饭了没？,暮先生,24,ROTK如何评价YYF这个人？
gunagunaguna,扭曲的温拿粉,14,傻狗们，跟女孩聊天真的难吗?
建议永封        ,Uchiha_Itach,24,傻狗们，跟女孩聊天真的难吗?
等于说和妹子 聊天可以这么聊？？  我一般说三句话就留 GG,三只卖萌魔儿,22,傻狗们，跟女孩聊天真的难吗?
让女朋友帮忙撸          ,kubixbgo,15,透过之后还会撸吗？
邮局港剧，作为一个肥宅，透比是真的累，全身都要动。而撸的话只是举手之劳，节奏速度完全自己控制，那才叫爽。,UploadLB,15,透过之后还会撸吗？
to透 or to撸，that is a question,似是故人來,20,透过之后还会撸吗？
你的你的,傲娇之神,15,傻狗女神，多图慎点
小缘尖啸呢？,oterman11,23,傻狗女神，多图慎点
猪妖这种恶心的货也有人要，我真是服了傻狗了,Acesturntoban,15,傻狗女神，多图慎点
我的我的          ,庄好人,20,喜欢打魅惑魔女(小鹿)的水友进来一下？
我的我的 ,18772246881,21,喜欢打魅惑魔女(小鹿)的水友进来一下？
兽交恶心心,hoverwings,23,喜欢打魅惑魔女(小鹿)的水友进来一下？
 想去买个，看看到底是啥样子？贵吗？,demonnero,23,飞机杯真的好吗？
不透，赛车手是不需要女人的,血崩唔该,15,【头文字D前十请进】 你是池谷的话，你透不透真子？
不透，赛车手是不需要女人的,波得宁,21,【头文字D前十请进】 你是池谷的话，你透不透真子？
不透，赛车手是不需要女人的,sysssss,23,【头文字D前十请进】 你是池谷的话，你透不透真子？
不是，都是教育用地，古天乐动不了,三万希婆一秒躺,21,古天乐在内陆建了这些学校，是不是等于买了一大片地？
偏远山区的地没那么值钱，不然也不会是贫困地区了，等个500年说不定会有利用价值,跳刀專殺鱉孫媽,14,古天乐在内陆建了这些学校，是不是等于买了一大片地？
还是峰哥找人代练老婆更恶劣,ohmy天上人间,15,566代练和奶子D开挂哪个*质更恶劣？
566代练不找风哥最恶劣,驻马店指挥官,14,566代练和奶子D开挂哪个*质更恶劣？
友人A_ 发表于 2018-3-6 17:05那么飞机杯和真人的体验哪个更好点呢憋问我，我没透过小且且再问死给你看,MervYn1976,21,说到飞机杯，窝声音就很大了
